log	filename	manifest	status	throughput
slurm-9721724_76.out	HG02040.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam	./manifest_9721724_76.csv	1	
slurm-9721724_77.out	HG04228.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam	./manifest_9721724_77.csv	1	
slurm-9721724_78.out	NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam	./manifest_9721724_78.csv	0	65.4MiB/s
slurm-9721724_79.out	NA18879.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam	./manifest_9721724_79.csv	0	85.6MiB/s
slurm-9721724_7.out	HG03453.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam	./manifest_9721724_7.csv	0	82.8MiB/s
slurm-9721724_80.out	HG00320.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2.flnc.bam	./manifest_9721724_80.csv	0	84.1MiB/s
slurm-9721724_81.out	HG04115.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam	./manifest_9721724_81.csv	0	76.4MiB/s
slurm-9721724_82.out	HG02572.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam	./manifest_9721724_82.csv	1	
slurm-9721724_83.out	NA19043.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam	./manifest_9721724_83.csv	0	84.6MiB/s
slurm-9721724_84.out	HG02735.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam	./manifest_9721724_84.csv	0	82.6MiB/s
slurm-9721724_85.out	HG03470.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam	./manifest_9721724_85.csv	0	84.0MiB/s
slurm-9721724_86.out	HG02451.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam	./manifest_9721724_86.csv	0	82.5MiB/s
slurm-9721724_87.out	HG00658.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam	./manifest_9721724_87.csv	0	85.0MiB/s
slurm-9721724_88.out	HG03816.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam	./manifest_9721724_88.csv	0	84.7MiB/s
slurm-9721724_89.out	HG02602.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam	./manifest_9721724_89.csv	0	83.9MiB/s
slurm-9721724_8.out	HG02257.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam	./manifest_9721724_8.csv	1	
slurm-9721724_90.out	HG02984.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam	./manifest_9721724_90.csv	0	85.8MiB/s
slurm-9721724_91.out	NA18508.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam	./manifest_9721724_91.csv	0	83.3MiB/s
slurm-9721724_92.out	NA19087.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam	./manifest_9721724_92.csv	0	81.4MiB/s
slurm-9721724_93.out	NA19391.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam	./manifest_9721724_93.csv	0	82.4MiB/s
slurm-9721724_94.out	HG00323.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam	./manifest_9721724_94.csv	0	83.6MiB/s
slurm-9721724_95.out	HG00639.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam	./manifest_9721724_95.csv	1	
slurm-9721724_96.out	HG02698.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam	./manifest_9721724_96.csv	1	
slurm-9721724_97.out	NA18967.lymph.m84203_241030_015357_s1-m84203_241029_235436_s4.flnc.bam	./manifest_9721724_97.csv	0	65.7MiB/s
slurm-9721724_98.out	HG01074.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam	./manifest_9721724_98.csv	0	83.5MiB/s
slurm-9721724_99.out	NA20282.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam	./manifest_9721724_99.csv	0	66.4MiB/s
slurm-9721724_9.out	HG02004.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam	./manifest_9721724_9.csv	0	82.4MiB/s
