log	filename	manifest	status	throughput
s3_transfer_9704185_224.log	08_03_21_R941_HG04160_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_224.csv	0	80.4MiB/s
s3_transfer_9704185_225.log	08_03_21_R941_HG04160_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_225.csv	0	36.7MiB/s
s3_transfer_9704185_226.log			1	
s3_transfer_9704185_227.log			1	
s3_transfer_9704185_228.log			1	
s3_transfer_9704185_229.log			1	
s3_transfer_9704185_22.log	07_27_21_R941_HG00408_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_22.csv	0	86.0MiB/s
s3_transfer_9704185_230.log			1	
s3_transfer_9704185_231.log	HG03579_PAK45398_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_231.csv	0	32.1MiB/s
s3_transfer_9704185_232.log	HG03579_PAK45495_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_232.csv	0	37.6MiB/s
s3_transfer_9704185_233.log			1	
s3_transfer_9704185_234.log			1	
s3_transfer_9704185_235.log			1	
s3_transfer_9704185_236.log			1	
s3_transfer_9704185_237.log			1	
s3_transfer_9704185_238.log			1	
s3_transfer_9704185_239.log			1	
s3_transfer_9704185_23.log	08_03_21_R941_HG04157_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_23.csv	0	79.1MiB/s
s3_transfer_9704185_240.log			1	
s3_transfer_9704185_241.log			1	
s3_transfer_9704185_242.log			1	
s3_transfer_9704185_243.log			1	
s3_transfer_9704185_244.log			1	
s3_transfer_9704185_245.log	03_08_23_R1041_NA20129_1_dorado0.7.2_sup4.1.0_5mCG_5hmCG.bam	./manifest_9704185_245.csv	0	89.2MiB/s
s3_transfer_9704185_246.log	03_08_23_R1041_NA20129_2_dorado0.7.2_sup4.1.0_5mCG_5hmCG.bam	./manifest_9704185_246.csv	0	34.1MiB/s
s3_transfer_9704185_247.log	03_08_23_R1041_NA20129_3_dorado0.7.2_sup4.1.0_5mCG_5hmCG.bam	./manifest_9704185_247.csv	0	87.5MiB/s
s3_transfer_9704185_248.log	01_23_24_R1041_HPRC_NA20762_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_248.csv	0	51.6MiB/s
s3_transfer_9704185_249.log	10_31_23_R1041_HPRC_NA20762_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_249.csv	0	86.6MiB/s
s3_transfer_9704185_24.log	08_03_21_R941_HG04157_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_24.csv	0	36.8MiB/s
s3_transfer_9704185_250.log	10_31_23_R1041_HPRC_NA20762_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_250.csv	0	82.2MiB/s
s3_transfer_9704185_251.log	01_23_24_R1041_HPRC_NA20762_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_251.csv	0	27.5MiB/s
s3_transfer_9704185_252.log	10_31_23_R1041_HPRC_NA20762_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_252.csv	0	73.6MiB/s
s3_transfer_9704185_253.log	02_15_22_R941_HG03041_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_253.csv	0	87.7MiB/s
s3_transfer_9704185_254.log	02_15_22_R941_HG03041_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_254.csv	0	90.6MiB/s
s3_transfer_9704185_255.log	02_15_22_R941_HG03041_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_255.csv	0	46.7MiB/s
