log	filename	manifest	status	throughput
s3_transfer_9714256_75.log	HG01106.final.cram	./manifest_9714256_75.csv	0	32.8MiB/s
s3_transfer_9714256_76.log	HG02165.final.cram	./manifest_9714256_76.csv	0	84.8MiB/s
s3_transfer_9714256_77.log	HG01074.final.cram	./manifest_9714256_77.csv	0	31.7MiB/s
s3_transfer_9714256_78.log	HG00272.final.cram	./manifest_9714256_78.csv	0	77.5MiB/s
s3_transfer_9714256_79.log	HG01975.final.cram	./manifest_9714256_79.csv	0	79.4MiB/s
s3_transfer_9714256_7.log	HG00235.final.cram	./manifest_9714256_7.csv	0	82.1MiB/s
s3_transfer_9714256_80.log	HG00408.final.cram	./manifest_9714256_80.csv	0	79.0MiB/s
s3_transfer_9714256_81.log	HG02717.final.cram	./manifest_9714256_81.csv	0	27.9MiB/s
s3_transfer_9714256_82.log	NA20806.final.cram	./manifest_9714256_82.csv	0	74.9MiB/s
s3_transfer_9714256_83.log	NA19776.final.cram	./manifest_9714256_83.csv	0	76.1MiB/s
s3_transfer_9714256_84.log	NA20905.final.cram	./manifest_9714256_84.csv	0	27.1MiB/s
s3_transfer_9714256_85.log	HG02668.final.cram	./manifest_9714256_85.csv	0	31.3MiB/s
s3_transfer_9714256_86.log	HG01167.final.cram	./manifest_9714256_86.csv	0	27.3MiB/s
s3_transfer_9714256_87.log	HG02738.final.cram	./manifest_9714256_87.csv	0	81.5MiB/s
s3_transfer_9714256_88.log	HG02280.final.cram	./manifest_9714256_88.csv	0	27.1MiB/s
s3_transfer_9714256_89.log	HG02523.final.cram	./manifest_9714256_89.csv	0	83.4MiB/s
s3_transfer_9714256_8.log	NA18608.final.cram	./manifest_9714256_8.csv	0	35.2MiB/s
s3_transfer_9714256_90.log	HG01099.final.cram	./manifest_9714256_90.csv	0	86.7MiB/s
s3_transfer_9714256_91.log	HG01934.final.cram	./manifest_9714256_91.csv	0	75.8MiB/s
s3_transfer_9714256_92.log	NA18570.final.cram	./manifest_9714256_92.csv	0	30.8MiB/s
s3_transfer_9714256_93.log	HG02965.final.cram	./manifest_9714256_93.csv	0	25.9MiB/s
s3_transfer_9714256_94.log	HG04187.final.cram	./manifest_9714256_94.csv	0	27.0MiB/s
s3_transfer_9714256_95.log	HG03521.final.cram	./manifest_9714256_95.csv	0	83.9MiB/s
s3_transfer_9714256_96.log	HG03654.final.cram	./manifest_9714256_96.csv	0	32.2MiB/s
s3_transfer_9714256_97.log	HG01361.final.cram	./manifest_9714256_97.csv	0	32.4MiB/s
s3_transfer_9714256_98.log	HG02647.final.cram	./manifest_9714256_98.csv	0	83.2MiB/s
s3_transfer_9714256_99.log	HG01496.final.cram	./manifest_9714256_99.csv	0	32.7MiB/s
s3_transfer_9714256_9.log	HG01150.final.cram	./manifest_9714256_9.csv	0	81.9MiB/s
