entity:qc_result_sample_id	cram	freemix	mean_coverage	median_absolute_deviation	median_insert_size	pct_10x	pct_20x	pct_30x	pct_chimeras	percent_duplication	q20_bases	qc_result_sample	qc_status	read1_pf_mismatch_rate	read2_pf_mismatch_rate
HG00477	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00477/analysis/HG00477.final.cram	7.1499999999999995e-09	35.188008	69	446	0.9927459999999999	0.979246	0.774854	0.006436	0.112072	116328000000.0	HG00477	PASS	0.003522	0.0043289999999999995
HG00478	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00478/analysis/HG00478.final.cram	1.75e-05	33.457514	69	437	0.991909	0.9723959999999999	0.702725	0.006071	0.065484	104635000000.0	HG00478	PASS	0.004621	0.005209
HG00479	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00479/analysis/HG00479.final.cram	6.71e-06	31.02625	69	433	0.9913959999999999	0.956125	0.5644239999999999	0.005815	0.06031	97757637414.0	HG00479	PASS	0.0048460000000000005	0.005213000000000001
HG00480	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00480/analysis/HG00480.final.cram	2.8100000000000004e-09	33.611599	70	449	0.9923790000000001	0.974295	0.705032	0.005871	0.088021	108594000000.0	HG00480	PASS	0.003675	0.004508
HG00500	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00500/analysis/HG00500.final.cram	1.7899999999999998e-05	36.944792	65	419	0.992917	0.982741	0.84116	0.006812	0.07813099999999999	117363000000.0	HG00500	PASS	0.0051649999999999995	0.006327
HG00501	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00501/analysis/HG00501.final.cram	3.61e-08	30.962404	70	449	0.992358	0.9550280000000001	0.546855	0.005297	0.09366100000000001	101715000000.0	HG00501	PASS	0.003326	0.004262
HG00502	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00502/analysis/HG00502.final.cram	8.88e-06	33.257288	72	449	0.992691	0.973374	0.6873520000000001	0.0061259999999999995	0.08464400000000001	106695000000.0	HG00502	PASS	0.003672	0.004370000000000001
HG00512	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00512/analysis/HG00512.final.cram	2.77e-08	34.746344	71	446	0.9933139999999999	0.9792719999999999	0.7622180000000001	0.005972	0.091892	113143000000.0	HG00512	PASS	0.003793	0.004539
HG00513	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00513/analysis/HG00513.final.cram	7.1e-06	62.897560999999996	68	438	0.9953040000000001	0.992195	0.9878399999999999	0.005744	0.102373	209866000000.0	HG00513	PASS	0.0037310000000000004	0.004555
HG00514	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00514/analysis/HG00514.final.cram	1.85e-05	33.847959	70	445	0.9925450000000001	0.9756819999999999	0.7192810000000001	0.0075829999999999995	0.097607	112587000000.0	HG00514	PASS	0.003332	0.004222
HG00524	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00524/analysis/HG00524.final.cram	5.17e-09	33.017638	68	433	0.992928	0.9714950000000001	0.670125	0.008279	0.087949	106969000000.0	HG00524	PASS	0.004046	0.004823
HG00525	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00525/analysis/HG00525.final.cram	7.65e-09	32.278269	68	442	0.9920329999999999	0.965792	0.6348600000000001	0.00613	0.063427	101554000000.0	HG00525	PASS	0.0054340000000000005	0.006409999999999999
HG00526	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00526/analysis/HG00526.final.cram	2.14e-08	34.050089	68	438	0.992667	0.975989	0.723536	0.0067540000000000005	0.08829400000000001	110108000000.0	HG00526	PASS	0.003751	0.004543
HG00530	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00530/analysis/HG00530.final.cram	7.25e-06	34.050853000000004	66	424	0.9917450000000001	0.975425	0.731887	0.007058	0.087354	110261000000.0	HG00530	PASS	0.0039380000000000005	0.004913
HG00531	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00531/analysis/HG00531.final.cram	8.74e-06	34.723572999999995	67	434	0.9931840000000001	0.9777	0.7575729999999999	0.006654	0.080564	112010000000.0	HG00531	PASS	0.004235	0.0047810000000000005
HG00532	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00532/analysis/HG00532.final.cram	3.2e-05	35.583662	71	451	0.992741	0.979735	0.789883	0.007018000000000001	0.07210599999999999	112766000000.0	HG00532	PASS	0.004220000000000001	0.006084
HG00533	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00533/analysis/HG00533.final.cram	1.76e-05	33.989278999999996	66	415	0.9922	0.9754799999999999	0.723113	0.006634	0.085815	109745000000.0	HG00533	PASS	0.003729	0.0040030000000000005
HG00534	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00534/analysis/HG00534.final.cram	4.16e-06	34.140325	69	441	0.9923120000000001	0.97572	0.7348680000000001	0.005838	0.090495	112133000000.0	HG00534	PASS	0.00358	0.004393
HG00535	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00535/analysis/HG00535.final.cram	1.4400000000000001e-05	33.272034000000005	69	440	0.9922709999999999	0.9717690000000001	0.6820649999999999	0.008565000000000001	0.088935	107402000000.0	HG00535	PASS	0.00367	0.004351
HG00536	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00536/analysis/HG00536.final.cram	9.43e-06	31.137651	67	425	0.991743	0.959651	0.567149	0.007991	0.08000499999999999	99818191615.0	HG00536	PASS	0.0038369999999999997	0.004243
HG00537	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00537/analysis/HG00537.final.cram	1.76e-05	31.819385999999998	67	419	0.99235	0.96314	0.60692	0.005772	0.060416	100185000000.0	HG00537	PASS	0.005376	0.005618
HG00538	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00538/analysis/HG00538.final.cram	4.48e-06	34.032916	71	445	0.993057	0.976524	0.725745	0.006845	0.100869	111379000000.0	HG00538	PASS	0.003607	0.004563
HG00542	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00542/analysis/HG00542.final.cram	2.6e-08	33.271551	68	433	0.992667	0.9724200000000001	0.690675	0.006325	0.068689	104444000000.0	HG00542	PASS	0.004654	0.005297
HG00543	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00543/analysis/HG00543.final.cram	2.61e-05	38.160340000000005	67	430	0.993051	0.984484	0.8774540000000001	0.005937	0.090383	125610000000.0	HG00543	PASS	0.0035299999999999997	0.004102000000000001
HG00544	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00544/analysis/HG00544.final.cram	1.4599999999999999e-05	33.149665	70	443	0.992451	0.9725309999999999	0.681427	0.006135	0.087405	108319000000.0	HG00544	PASS	0.003474	0.004213000000000001
HG00551	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00551/analysis/HG00551.final.cram	1.05e-05	45.940727	68	423	0.9940889999999999	0.9890469999999999	0.967621	0.006936	0.08467899999999999	149931000000.0	HG00551	PASS	0.003804	0.004713
HG00552	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00552/analysis/HG00552.final.cram	1.3500000000000001e-05	34.815490000000004	70	445	0.99282	0.978085	0.760895	0.006755	0.09522699999999999	113316000000.0	HG00552	PASS	0.0035810000000000004	0.0042710000000000005
HG00553	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00553/analysis/HG00553.final.cram	2.98e-09	35.613219	66	418	0.993207	0.980891	0.793345	0.007157999999999999	0.082314	115257000000.0	HG00553	PASS	0.0038060000000000004	0.004176
HG00554	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00554/analysis/HG00554.final.cram	7.51e-06	34.174553	67	430	0.992825	0.976308	0.732496	0.006856999999999999	0.10364000000000001	113581000000.0	HG00554	PASS	0.0037770000000000004	0.004573
HG00555	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00555/analysis/HG00555.final.cram	3.34e-05	32.620274	68	439	0.9924	0.967468	0.650909	0.006486	0.06994600000000001	104395000000.0	HG00555	PASS	0.004993	0.007369
HG00556	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00556/analysis/HG00556.final.cram	1.0300000000000001e-05	30.176696000000003	65	418	0.991975	0.95136	0.510019	0.006274	0.076081	96191435489.0	HG00556	PASS	0.0037189999999999996	0.004304
HG00557	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00557/analysis/HG00557.final.cram	5.39e-08	33.781672	73	456	0.9926799999999999	0.9754729999999999	0.717843	0.005549	0.075616	109105000000.0	HG00557	PASS	0.003851	0.004516
HG00558	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00558/analysis/HG00558.final.cram	5.42e-06	32.826495	70	444	0.992343	0.9705600000000001	0.664575	0.006731999999999999	0.08745800000000001	107270000000.0	HG00558	PASS	0.003488	0.004541
HG00559	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00559/analysis/HG00559.final.cram	2.53e-06	33.057086	63	396	0.992043	0.9709780000000001	0.671098	0.0071530000000000005	0.079208	106762000000.0	HG00559	PASS	0.0037689999999999998	0.003996
HG00560	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00560/analysis/HG00560.final.cram	1.9e-05	31.362908	68	432	0.9915719999999999	0.9605969999999999	0.58421	0.005879	0.10520299999999999	104303000000.0	HG00560	PASS	0.0037770000000000004	0.0040869999999999995
HG00561	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00561/analysis/HG00561.final.cram	8.03e-06	34.568514	70	448	0.992663	0.977907	0.751084	0.005363000000000001	0.09587899999999999	114358000000.0	HG00561	PASS	0.0034460000000000003	0.004272
HG00565	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00565/analysis/HG00565.final.cram	5.71e-09	31.468658	68	431	0.991867	0.9622950000000001	0.593171	0.006448000000000001	0.070672	98308793059.0	HG00565	PASS	0.004779	0.00566
HG00566	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00566/analysis/HG00566.final.cram	6.69e-06	44.44129	69	438	0.9942209999999999	0.9886030000000001	0.962733	0.005733	0.110079	149625000000.0	HG00566	PASS	0.0037119999999999996	0.004888
HG00567	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00567/analysis/HG00567.final.cram	6.04e-09	29.12994	70	447	0.9915889999999999	0.935242	0.44031499999999996	0.005987	0.162155	101772000000.0	HG00567	PASS	0.0038439999999999998	0.004654
HG00577	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00577/analysis/HG00577.final.cram	1.1900000000000001e-07	32.872029	68	434	0.991833	0.968965	0.664644	0.007802	0.073779	104534000000.0	HG00577	PASS	0.005103	0.007205
HG00578	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00578/analysis/HG00578.final.cram	9.46e-06	33.370089	69	444	0.992489	0.973707	0.692512	0.005326	0.088354	109101000000.0	HG00578	PASS	0.003394	0.004235
HG00579	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00579/analysis/HG00579.final.cram	1.13e-07	33.265214	71	451	0.9927739999999999	0.9732290000000001	0.686497	0.0062369999999999995	0.089465	109261000000.0	HG00579	PASS	0.0035	0.004465
HG00580	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00580/analysis/HG00580.final.cram	3.24e-09	34.342984	67	432	0.9933930000000001	0.9780840000000001	0.738146	0.007893	0.11716900000000001	114660000000.0	HG00580	PASS	0.004158	0.004522
HG00581	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00581/analysis/HG00581.final.cram	1.7000000000000001e-09	31.712263	69	434	0.991785	0.9629709999999999	0.601902	0.0060490000000000006	0.081334	102413000000.0	HG00581	PASS	0.003616	0.004795000000000001
HG00582	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00582/analysis/HG00582.final.cram	8.6e-06	32.131982	69	440	0.9924350000000001	0.967392	0.626778	0.0063490000000000005	0.09220700000000001	105570000000.0	HG00582	PASS	0.0033880000000000004	0.004294
HG00583	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00583/analysis/HG00583.final.cram	3.4200000000000005e-05	34.354433	68	435	0.9924639999999999	0.976115	0.748544	0.006148	0.057927	105599000000.0	HG00583	PASS	0.0056890000000000005	0.005856
HG00584	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00584/analysis/HG00584.final.cram	5.43e-09	40.809238	68	434	0.994023	0.986381	0.9246559999999999	0.006055	0.07245599999999999	130708000000.0	HG00584	PASS	0.004422	0.005104
HG00585	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00585/analysis/HG00585.final.cram	4.43e-06	32.699489	66	432	0.99239	0.968462	0.654233	0.0061990000000000005	0.07382000000000001	104858000000.0	HG00585	PASS	0.004945000000000001	0.007062000000000001
HG00589	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00589/analysis/HG00589.final.cram	7.43e-07	34.829631	68	424	0.9924299999999999	0.977468	0.768512	0.006523999999999999	0.075284	110711000000.0	HG00589	PASS	0.004671	0.004903
HG00590	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00590/analysis/HG00590.final.cram	3.6e-09	32.888845	65	414	0.992474	0.971347	0.668054	0.006306	0.080696	107745000000.0	HG00590	PASS	0.0036409999999999997	0.0039030000000000002
HG00591	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00591/analysis/HG00591.final.cram	1.34e-06	35.630641	69	446	0.9926309999999999	0.979892	0.793185	0.0064	0.072747	113213000000.0	HG00591	PASS	0.004351	0.006225
HG00592	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00592/analysis/HG00592.final.cram	8.3e-07	35.733007	68	429	0.9928549999999999	0.979783	0.796071	0.005873	0.064819	111789000000.0	HG00592	PASS	0.004673	0.004924
HG00593	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00593/analysis/HG00593.final.cram	1.28e-05	34.119145	66	432	0.992867	0.9756450000000001	0.732499	0.006587999999999999	0.084089	110832000000.0	HG00593	PASS	0.004286	0.004731
HG00594	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00594/analysis/HG00594.final.cram	2.04e-08	36.642732	68	432	0.9929549999999999	0.982009	0.8245049999999999	0.006345	0.07280199999999999	116451000000.0	HG00594	PASS	0.004152	0.005922
HG00595	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00595/analysis/HG00595.final.cram	4.83e-10	31.320564	66	425	0.991877	0.9613510000000001	0.579162	0.006125	0.077886	99992190050.0	HG00595	PASS	0.0037310000000000004	0.00404
HG00596	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00596/analysis/HG00596.final.cram	5.8e-06	43.550233	65	418	0.9936860000000001	0.988297	0.957765	0.006051	0.088491	143879000000.0	HG00596	PASS	0.003544	0.0039829999999999996
HG00597	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00597/analysis/HG00597.final.cram	4.29e-06	33.358053000000005	71	450	0.992417	0.973324	0.69165	0.006204	0.08946599999999999	109380000000.0	HG00597	PASS	0.00345	0.004418
HG00598	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00598/analysis/HG00598.final.cram	9.15e-06	34.715945	69	436	0.9923879999999999	0.977143	0.7594850000000001	0.0061	0.080794	110609000000.0	HG00598	PASS	0.0041329999999999995	0.004731
HG00599	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00599/analysis/HG00599.final.cram	4.38e-06	33.577754	68	438	0.99331	0.974901	0.707774	0.006362	0.102042	111285000000.0	HG00599	PASS	0.004109000000000001	0.00432
HG00607	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00607/analysis/HG00607.final.cram	9.1e-09	37.529686	65	409	0.993376	0.984174	0.8573370000000001	0.006940000000000001	0.080216	120808000000.0	HG00607	PASS	0.003704	0.0040479999999999995
HG00608	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00608/analysis/HG00608.final.cram	1.55e-08	44.806723	66	422	0.9939389999999999	0.98872	0.965493	0.007067	0.086564	147110000000.0	HG00608	PASS	0.00358	0.006106
HG00609	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00609/analysis/HG00609.final.cram	3.55e-09	35.911296	70	451	0.993157	0.980167	0.8018430000000001	0.0064730000000000005	0.07077	113475000000.0	HG00609	PASS	0.004291	0.006371
HG00610	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00610/analysis/HG00610.final.cram	3.72e-05	35.449201	69	433	0.99251	0.9789540000000001	0.788622	0.006212	0.06499400000000001	111361000000.0	HG00610	PASS	0.004665	0.004807
HG00611	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00611/analysis/HG00611.final.cram	3.82e-06	35.506613	64	405	0.9929530000000001	0.979347	0.784624	0.006620999999999999	0.074538	115092000000.0	HG00611	PASS	0.004495	0.004312
HG00612	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00612/analysis/HG00612.final.cram	4.46e-09	33.372367	69	446	0.992504	0.973042	0.686371	0.007435	0.093265	110382000000.0	HG00612	PASS	0.003468	0.004595
HG00613	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00613/analysis/HG00613.final.cram	2.2200000000000004e-08	32.814025	66	427	0.9921139999999999	0.9694200000000001	0.66072	0.00595	0.100878	107361000000.0	HG00613	PASS	0.003746	0.004435000000000001
HG00614	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00614/analysis/HG00614.final.cram	1.1100000000000002e-08	32.322688	68	434	0.992078	0.966404	0.632386	0.006581	0.098754	106844000000.0	HG00614	PASS	0.0038640000000000002	0.004639
HG00615	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00615/analysis/HG00615.final.cram	5.760000000000001e-09	33.495698	69	447	0.992542	0.974081	0.700166	0.006532	0.094596	110383000000.0	HG00615	PASS	0.003385	0.004192
HG00619	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00619/analysis/HG00619.final.cram	6.54e-06	34.766424	68	429	0.993799	0.979619	0.763559	0.006654	0.223777	131476000000.0	HG00619	PASS	0.004828	0.0050810000000000004
HG00620	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00620/analysis/HG00620.final.cram	1.57e-05	34.44253	67	427	0.9925450000000001	0.977758	0.749538	0.006261999999999999	0.104699	115214000000.0	HG00620	PASS	0.003443	0.005606
HG00621	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00621/analysis/HG00621.final.cram	7.3199999999999995e-09	33.061053	70	441	0.9922790000000001	0.97173	0.677094	0.006957	0.089775	106789000000.0	HG00621	PASS	0.003556	0.004385
HG00622	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00622/analysis/HG00622.final.cram	4.04e-09	31.83952	65	416	0.992291	0.9651069999999999	0.61087	0.006055	0.06856799999999999	100492000000.0	HG00622	PASS	0.00425	0.004312
HG00623	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00623/analysis/HG00623.final.cram	1.3300000000000002e-09	36.160752	65	416	0.992303	0.980426	0.802904	0.007023000000000001	0.079849	117552000000.0	HG00623	PASS	0.003483	0.003829
HG00625	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00625/analysis/HG00625.final.cram	1.3800000000000002e-05	35.267224	67	429	0.9936290000000001	0.980188	0.783362	0.006339	0.078691	112425000000.0	HG00625	PASS	0.004278	0.004649
HG00626	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00626/analysis/HG00626.final.cram	4.7100000000000005e-09	33.515076	66	425	0.992511	0.97436	0.7028800000000001	0.005272	0.086835	109750000000.0	HG00626	PASS	0.0035859999999999998	0.004423
